timestamp,cpu.%usr,cpu.%nice,cpu.%sys,cpu.%iowait,cpu.%steal,cpu.%irq,cpu.%soft,cpu.%guest,cpu.%gnice,cpu.%idle,task.proc/s,task.cswch/s,intr.intr/s,swap.pswpin/s,swap.pswpout/s,paging.pgpgin/s,paging.pgpgout/s,paging.fault/s,paging.majflt/s,paging.pgfree/s,paging.pgscank/s,paging.pgscand/s,paging.pgsteal/s,paging.%vmeff,io.tps,io.rtps,io.wtps,io.bread/s,io.bwrtn/s,memory.kbmemfree,memory.kbavail,memory.kbmemused,memory.%memused,memory.kbbuffers,memory.kbcached,memory.kbcommit,memory.%commit,memory.kbactive,memory.kbinact,memory.kbdirty,memory.kbanonpg,memory.kbslab,memory.kbkstack,memory.kbpgtbl,memory.kbvmused,swap.kbswpfree,swap.kbswpused,swap.%swpused,swap.kbswpcad,swap.%swpcad,load.runq-sz,load.plist-sz,load.ldavg-1,load.ldavg-5,load.ldavg-15,load.blocked,disk.tps,disk.rd_sec/s,disk.wr_sec/s,disk.avgrq-sz,disk.avgqu-sz,disk.await,disk.svctm,disk.%util,network.rxpck/s,network.txpck/s,network.rxkB/s,network.txkB/s,network.rxcmp/s,network.txcmp/s,network.rxmcst/s,network.%ifutil
79.17250380826646,88.20414102298896,0.0,34.944029204853486,0.05,0.05,0.0,0.03,0.0,0.0,3.2775901293363385,2.2,54.79066993580314,1.077776350569315,0.0,0.0,0.8,71.6975072981546,22.771359015896465,0.0,84.94852489826143,0.0,0.0,0.0,0.0,84.1254064030045,0.2,29.8657434279867,1.6,17.094955422760314,28,0,45,91.59672277784678,64,10,17626088,114.87,22,99,28,5,41,1,53,30304,0,0,0.0,0,0.0,6,24,7.296841220548734,89.1529234737914,19.681423373603558,6,67.40464157089964,1.6,79.02084361915847,71.12558967543337,130.64,47.987155214128116,61.15597710005672,13.008394579635507,0.8,0.0,0.26,0.04,0.0,0.0,0.0,0.0
52.88949197529045,45.860396176858586,0.0,78.14796002346614,0.5,0.02,0.0,0.0,0.0,0.0,24.415703383687937,0.4,68.2326579062559,99.70463442051005,0.0,0.0,0.8,58.44829937642724,72.74397075582868,0.0,59.68020177048212,0.0,0.0,0.0,0.0,72.16095012513192,0.0,0.6573277650610443,1.6,31.475925240046,100,0,88,57.73687271291994,64,11,17682184,114.87,55,69,22,51,9,48,29,30304,0,0,0.0,0,0.0,9,20,21.09193464676048,91.59963703991738,23.50223594874977,1,89.87088075955404,1.6,53.278307886530776,60.262823209834174,63.72,82.48991941392447,60.97636958755177,31.231574222877867,0.8,0.0,0.31,0.04,0.0,0.0,0.0,0.0
56.80445610939323,72.41676366115432,0.0,75.10216488563984,1.13,0.02,0.0,0.03,0.0,0.0,33.909458847740304,0.8,80.57023380386775,22.050557821579353,0.0,0.0,0.0,9.133379816877518,64.75524325933526,0.0,67.5532598269557,0.0,0.0,0.0,0.0,3.4920095941218032,0.2,6.052102078277488,1.6,63.21208142767394,55,0,37,46.18548296557006,11,12,17626088,114.95,100,91,10,49,10,60,71,30304,0,0,0.0,0,0.0,5,75,61.956636224315645,95.57053406766964,18.39756554953268,5,69.36719956736607,1.6,78.45774747397721,81.33968128483255,0.0,92.97069438816482,24.084229226170027,17.324134763848765,0.2,0.8,0.05,0.03,0.0,0.0,0.0,0.0
92.5596638292661,39.9025321703102,0.0,92.7211807373118,0.13,0.05,0.0,0.03,0.0,0.0,18.873221095938586,33.8,67.14275461256203,31.25627484571776,0.0,0.0,0.0,56.626185428003296,56.30238367151661,0.0,18.800797177707494,0.0,0.0,0.0,0.0,56.691517127223335,0.0,3.7887595790137785,1.6,14.788355200649672,62,0,85,14.046814466623536,37,13,17583812,114.51,47,63,5,3,67,33,99,30304,0,0,0.0,0,0.0,16,20,54.88869663286656,92.86367549846263,29.873539721452048,3,18.716717677783855,1.6,51.674329605053494,72.9006562765502,95.61,74.12051526352631,15.9422392531404,45.76064565304764,2.4,0.8,0.04,0.08,0.0,0.0,0.0,0.0
7.103605819788694,90.40443929009577,0.0,2.895254902696054,1.93,0.03,0.0,0.03,0.0,0.0,80.29753783638378,1.2,42.240749476866455,20.841401420210836,0.0,0.0,0.0,7.923702594059778,17.164081662818077,0.0,26.195314970279426,0.0,0.0,0.0,0.0,2.8033767108961993,0.0,19.893400432708475,1.6,95.56823886948197,58,0,85,93.04365722339524,0,14,17691208,26.35,30,29,62,25,27,75,37,30304,0,0,0.0,0,0.0,11,44,50.78247549493193,56.401702414995626,50.4858728623104,5,4.890940092402973,1.6,61.0879388700813,11.34758016801144,97.27,67.50778429552213,88.9945618615536,52.7912745971141,0.2,2.6,0.04,0.01,0.0,0.0,0.0,0.0
8.712929970154072,69.00250201912273,0.0,89.56912912102034,0.28,0.05,0.0,0.05,0.0,0.0,76.74657630849426,1.2,12.479644789430067,92.81017724711823,0.0,0.0,0.8,1.8173019276237823,79.45310119658656,0.0,16.313215297289453,0.0,0.0,0.0,0.0,49.64399473360398,0.0,5.628354713367168,1.6,12.785747778850032,79,0,11,69.2798018671175,34,15,17616676,114.44,8,64,78,5,91,39,38,30304,0,0,0.0,0,0.0,11,20,7.318179575089689,60.18798981389091,97.13470716842646,1,61.16834118500165,0.0,82.21041318564468,98.8309162721564,0.03,70.387299010824,39.139529474161925,99.00196236907216,0.2,0.2,0.26,0.21,0.0,0.0,0.0,0.0
2.021839744032572,69.96220542505168,0.0,39.2568788462151,0.53,0.0,0.0,0.05,0.0,0.0,51.68330403809708,0.4,58.02481665713005,65.2012859668614,0.0,0.0,0.8,35.25961151376558,14.141411188129604,0.0,84.26887622604306,0.0,0.0,0.0,0.0,59.94131178177925,0.0,1.6883784429005844,1.6,77.67641682552443,98,0,42,37.823255393448676,18,16,17591916,114.28,97,71,66,98,23,75,10,30304,0,0,0.0,0,0.0,11,93,41.08695159744803,96.22476924575129,79.19904418762827,0,61.93775863119464,1.6,74.1542429139659,11.657506067728384,107.82,12.927516685013273,90.87537357359984,76.88971682851124,0.8,0.0,0.31,0.08,0.0,0.0,0.0,0.0
83.2619845547938,32.77204015571189,0.0,87.83724953799941,1.03,0.02,0.0,0.05,0.0,0.0,98.29264779958555,12.8,89.74333267292596,50.43863235561108,0.0,0.0,0.0,24.05449190638994,13.479789472306425,0.0,28.031301298749256,0.0,0.0,0.0,0.0,63.48797056291805,0.0,24.491473162333822,1.6,31.861385526862517,70,0,47,25.568898314989518,32,17,17671272,114.45,12,58,95,32,33,66,34,30304,0,0,0.0,0,0.0,3,56,2.6189230877432967,37.26345905112085,17.252070346015437,5,90.62980884203932,1.6,38.037516526514715,76.41929280458767,0.03,27.218717020294015,69.34290848952934,52.88938886037084,2.4,0.2,0.0,0.08,0.0,0.0,0.0,0.0
77.81567509498505,75.67786427368893,0.0,69.07847761565296,0.28,0.0,0.0,0.05,0.0,0.0,14.405854109084226,21.2,41.8892426518415,55.76508144925704,0.0,0.0,0.0,59.464768143304255,79.50350443033544,0.0,56.23263097012292,0.0,0.0,0.0,0.0,92.68786686877112,0.0,79.88539235655333,1.6,73.29052810947219,45,0,48,37.48975705199773,38,18,17583812,114.17,97,47,84,11,84,27,84,30304,0,0,0.0,0,0.0,9,78,65.33901984266143,63.08369836662422,80.28506904108322,3,18.36179549324185,1.6,16.729811418210762,85.68338817153892,130.64,45.74559244832266,73.1630880559451,37.432825277113224,0.4,2.6,0.06,0.03,0.0,0.0,0.0,0.0
87.00121482468191,63.60610554471413,0.0,98.73487570739682,0.0,0.05,0.0,0.05,0.0,0.0,89.96517033276689,12.8,91.07252348428405,31.78728472991873,0.0,0.0,0.8,92.86424880696137,36.92233278840753,0.0,14.112861301900848,0.0,0.0,0.0,0.0,29.705701886078383,0.0,5.631100467902717,0.0,40.47577078817064,35,0,13,92.63817158798766,31,19,4058372,114.89,88,66,6,76,7,84,14,30304,0,0,0.0,0,0.0,9,64,24.587031031185713,43.971828202939214,71.00930298974862,0,83.36043005374388,1.6,8.841762339311977,51.97066268923759,0.0,42.389893639206356,18.267607630707182,15.900690861608435,2.2,0.0,0.31,0.21,0.0,0.0,0.0,0.0
97.8618342232764,24.002027337970954,0.0,75.9282451716668,0.08,0.03,0.0,0.0,0.0,0.0,11.646325416191615,33.8,50.3527819782402,61.417500236384136,0.0,0.0,0.0,71.98520277711921,31.261711592334684,0.0,12.398890832731169,0.0,0.0,0.0,0.0,84.45658597384956,0.2,98.45492343178498,0.0,74.76288452455945,53,0,32,21.652796586898727,11,20,17599644,114.89,40,42,74,87,90,0,30,30304,0,0,0.0,0,0.0,0,47,70.70497102418312,34.4721768911652,90.57984098984114,2,58.17104344849343,1.6,11.539607062094282,4.169570024173264,97.27,16.2751737342421,88.77185295331361,37.9297686635366,0.8,2.4,0.28,0.08,0.0,0.0,0.0,0.0
79.91585642167236,16.053882248525642,0.0,36.45446259967866,1.93,0.03,0.0,0.03,0.0,0.0,16.31817055141207,0.4,62.08415624424766,41.960036345493194,0.0,0.0,0.0,76.7360861970987,27.867205131023642,0.0,34.758336321601746,0.0,0.0,0.0,0.0,45.222121337041465,0.2,65.75832364081545,0.0,90.03383427056293,8,0,71,22.487074031058153,87,21,17703152,114.81,36,84,44,69,86,25,54,30304,0,0,0.0,0,0.0,3,74,53.22478029088877,92.94422598652852,43.47067335244227,3,69.39031205615217,0.0,33.363051099287524,73.87334488298852,63.72,32.282351168966585,79.39538174686197,54.45799175471171,0.2,0.0,0.14,0.04,0.0,0.0,0.0,0.0
46.147936225293186,79.63914745173317,0.0,50.10631728347521,0.08,0.02,0.0,0.03,0.0,0.0,69.62192002506188,0.8,83.29884760556429,19.92281464241792,0.0,0.0,0.0,95.08931103706227,32.497210636760144,0.0,33.035315806001734,0.0,0.0,0.0,0.0,66.69398595884488,0.2,86.68208805965696,0.0,59.6143336808424,77,0,75,41.875574573105,82,22,17583812,114.81,35,94,4,6,7,36,89,30304,0,0,0.0,0,0.0,3,50,5.417399113563059,56.964416590036436,86.70986825639548,1,19.217018821278632,0.0,84.26797696474152,20.51094967374304,110.81,71.48912345476057,5.848082772902419,17.780969945592595,2.2,0.2,0.01,0.13,0.0,0.0,0.0,0.0
78.05291762864555,95.91666030352225,0.0,37.63891551943512,0.03,0.05,0.0,0.0,0.0,0.0,10.956969204168931,0.6,56.45971096407215,65.66050997098814,0.0,0.0,0.8,63.40910808965676,34.05875997076052,0.0,32.885323381140786,0.0,0.0,0.0,0.0,80.79434229226331,0.0,66.07009575771983,1.6,16.39280668270864,15,0,66,37.720567983756816,27,23,17691208,92.55,6,3,67,79,98,97,38,30304,0,0,0.0,0,0.0,0,27,13.921378186530909,46.51061128997912,69.80902525277357,3,63.19785451169507,1.6,9.54522738832717,10.467344176445126,105.97,5.39997543136268,89.95851206299366,89.99140504347687,2.4,0.0,0.09,0.01,0.0,0.0,0.0,0.0
11.827442586893323,45.81388272600429,0.0,36.49118360212381,1.0,0.0,0.0,0.0,0.0,0.0,56.584509541871086,34.6,9.09693392955635,37.38405692592121,0.0,0.0,0.0,57.773094140982565,69.63676936065396,0.0,60.09327870197561,0.0,0.0,0.0,0.0,72.4041165908812,0.2,77.68737398632591,0.0,95.10694250493023,79,0,46,44.38008284212348,33,24,17671272,114.6,47,79,67,57,46,0,96,30304,0,0,0.0,0,0.0,7,86,91.17775052127016,5.412884710175236,27.309257611294324,5,62.23727487020593,1.6,32.5564885772384,36.05961481801931,0.76,63.30060154503776,54.539494054655094,63.911715348966794,2.4,0.4,0.02,0.02,0.0,0.0,0.0,0.0
63.99210213275238,59.09841653236849,0.0,26.090449938105976,0.5,0.0,0.0,0.0,0.0,0.0,42.02335364726536,21.2,98.0979400800395,78.50663791171615,0.0,0.0,0.0,60.186797595270846,24.026220115127252,0.0,31.599015604044446,0.0,0.0,0.0,0.0,79.55005888889377,0.0,30.077885471146637,0.0,53.248558284605515,91,0,74,60.320485265065656,9,25,17693448,114.39,25,83,92,59,12,98,59,30304,0,0,0.0,0,0.0,6,41,87.57848893687658,15.548873237384885,38.97761484897793,5,66.48253013637196,1.6,87.47320351580382,80.89503538202487,95.61,36.55394575511094,69.65831803220587,40.50331792144687,0.0,0.4,0.28,0.21,0.0,0.0,0.0,0.0
14.33532874090464,85.77226441935547,0.0,49.59702953734696,0.08,0.03,0.0,0.0,0.0,0.0,72.84739655410148,34.6,24.584930191283373,41.5394957509527,0.0,0.0,0.8,86.58052565674659,32.532645347390485,0.0,76.87358689747713,0.0,0.0,0.0,0.0,63.60695072072,0.2,25.73246988236051,0.0,23.942739403832704,19,0,49,89.36050498799361,5,26,17583812,114.45,50,77,80,71,19,80,97,30304,0,0,0.0,0,0.0,5,50,81.57541438521558,54.0743456764026,83.84785896604684,6,38.522220620532664,1.6,56.47738507105616,73.46202506693618,0.08,93.54498840017847,82.64253851711837,79.42561364735268,0.8,0.0,0.0,0.19,0.0,0.0,0.0,0.0
94.46689170495839,45.722345335385704,0.0,68.17399450693613,1.2,0.02,0.0,0.05,0.0,0.0,90.06752388088651,21.2,71.05053286301985,50.827137504619635,0.0,0.0,0.0,38.809903520698505,77.62115084700662,0.0,9.067076824664133,0.0,0.0,0.0,0.0,80.07806089049284,0.0,66.44249776889313,0.0,40.842730056298024,64,0,87,93.87191047957245,68,27,17616676,114.89,5,33,79,42,83,88,56,30304,0,0,0.0,0,0.0,9,7,57.1152702008119,99.46183206154915,80.77122798086224,1,29.690492143492865,1.6,5.457642097785476,95.13928888860484,0.03,28.979816198464082,23.03280864566435,13.454907594746823,0.6,0.8,0.06,0.02,0.0,0.0,0.0,0.0
52.184832175007166,95.18744768327362,0.0,27.734027130524353,0.05,0.05,0.0,0.03,0.0,0.0,76.98715146690553,33.8,50.511343861773874,78.74664791808964,0.0,0.0,0.8,79.5336225388004,91.31505733137121,0.0,32.47858577376286,0.0,0.0,0.0,0.0,90.90134767736376,0.0,56.31543533959745,1.6,72.10925516817865,74,0,95,94.0485656697023,3,28,4058372,114.51,39,28,19,7,22,56,19,30304,0,0,0.0,0,0.0,16,72,36.01892931921826,45.94364587546642,24.55059727184039,5,5.995810012918756,0.0,62.68870421895137,30.226171964525626,63.72,96.89438909698977,34.32710454319234,83.77846534648474,0.4,0.8,0.08,0.05,0.0,0.0,0.0,0.0
41.46619399905236,57.575116204487244,0.0,52.437981107721995,1.03,0.0,0.0,0.0,0.0,0.0,84.96898764211883,21.2,47.87726368177081,44.78780929197311,0.0,0.0,0.8,65.22569349771614,61.283597022843225,0.0,66.91931285020627,0.0,0.0,0.0,0.0,90.44188415515816,0.0,50.566325769110534,0.0,93.53004083865615,10,0,38,0.5544387925602967,75,29,17635140,26.35,41,61,71,56,66,23,83,30304,0,0,0.0,0,0.0,11,32,95.87639456581911,62.519160308488296,83.62738906161135,6,13.130332989644412,1.6,39.68355804056903,89.63845505704698,0.01,85.27291857024574,80.67420393802855,1.892309439865958,0.4,2.2,0.14,0.07,0.0,0.0,0.0,0.0
26.455561210462697,82.07671207013149,0.0,11.738029417055717,1.2,0.03,0.0,0.0,0.0,0.0,3.294544853123238,0.8,24.394081886689143,96.62211351241645,0.0,0.0,0.8,30.45715507819634,10.511822946280702,0.0,60.293211047753005,0.0,0.0,0.0,0.0,32.78882195041742,0.2,17.725524555031193,1.6,90.65863177184251,53,0,32,85.63275865123659,12,30,17608424,114.44,60,22,74,6,78,85,29,30304,0,0,0.0,0,0.0,3,33,90.9440800351104,85.16924288024934,94.57570719536153,0,26.387258549451907,0.0,68.97599579078182,52.72289422610067,0.01,21.080649758640124,37.121534750881956,39.50842726612095,0.0,0.6,0.01,0.07,0.0,0.0,0.0,0.0
77.42336894342166,90.88437184127383,0.0,15.98452868541913,0.05,0.02,0.0,0.03,0.0,0.0,31.019549824420313,0.4,72.21507657001041,79.30286671951117,0.0,0.0,0.8,1.3688410984091681,54.15846607086229,0.0,11.951561836705537,0.0,0.0,0.0,0.0,97.19728273552545,0.0,23.064852320499508,1.6,14.028929790049471,96,0,47,58.18919727710821,73,31,4506268,114.6,63,68,58,29,68,25,1,30304,0,0,0.0,0,0.0,4,57,1.70273180163093,91.8397106765864,87.77694586274829,2,23.666732991439076,0.0,83.9799399771482,30.23093554411934,125.32,89.7072253930314,65.39457997302313,55.87939688017649,0.4,2.4,0.28,0.02,0.0,0.0,0.0,0.0
45.615033221654855,81.55238187685688,0.0,4.680635471218874,0.08,0.03,0.0,0.0,0.0,0.0,51.54330866863324,0.4,11.278826483098726,82.64304053149786,0.0,0.0,0.0,20.991999008691998,62.77788742244063,0.0,43.947349313483755,0.0,0.0,0.0,0.0,5.76669963120644,0.0,54.97251122414206,0.0,87.17895851144975,4,0,94,40.11957770335562,11,32,17583812,114.45,43,86,67,46,78,45,53,30304,0,0,0.0,0,0.0,6,86,12.106611758660657,36.61300717702242,38.12880277129903,0,34.77698772243626,0.0,71.9001839191631,95.8038094791314,37.61,31.067538923525838,81.8789726350548,16.79261445638689,0.2,0.6,0.01,0.01,0.0,0.0,0.0,0.0
56.84339488686485,15.941446344895594,0.0,97.07314427706328,1.0,0.02,0.0,0.05,0.0,0.0,41.595331462977946,0.0,99.04533093614852,95.39204667037276,0.0,0.0,0.0,69.99887646268611,31.40526970069475,0.0,30.922146287453668,0.0,0.0,0.0,0.0,61.64026934321674,0.0,40.991804124771704,1.6,59.01671803162139,67,0,64,64.16303412525505,13,33,4506268,29.26,25,1,36,11,94,16,72,30304,0,0,0.0,0,0.0,16,25,54.30492413500665,16.359378907699053,54.11617955795399,6,3.931019280144965,0.0,29.05271765419912,9.15314251765712,0.0,44.2311900261505,77.4809342352971,66.98147912215073,2.2,0.2,0.08,0.05,0.0,0.0,0.0,0.0
1.8789800436355142,62.88984390617004,0.0,0.3860351510261095,1.7,0.05,0.0,0.05,0.0,0.0,23.125495297968847,2.2,84.53735371072038,38.885062884320746,0.0,0.0,0.0,57.969030974523484,82.80003729268972,0.0,63.18704323147726,0.0,0.0,0.0,0.0,49.52245577019207,0.2,96.25122942927634,1.6,40.967946495897166,40,0,53,56.944839561645125,37,34,17691208,92.55,49,48,16,99,94,92,4,30304,0,0,0.0,0,0.0,6,88,69.05252812965472,97.13029767655357,84.59606423014996,3,60.74870925792643,0.0,17.685888603232712,62.63168705759664,0.02,43.386438361104226,60.471244952913906,96.11087810472138,2.6,2.6,0.02,0.0,0.0,0.0,0.0,0.0
61.76354970758771,39.84342586196771,0.0,17.85799680576563,0.5,0.03,0.0,0.05,0.0,0.0,30.78740979600233,1.2,53.45089400057921,58.008026418217085,0.0,0.0,0.8,27.459469982028605,78.20788107571781,0.0,12.987027957280361,0.0,0.0,0.0,0.0,23.0476070159513,0.2,55.282235569002665,1.6,46.436702433340734,9,0,76,20.4852720042336,20,35,17583812,114.39,97,34,76,1,21,59,37,30304,0,0,0.0,0,0.0,5,83,46.4838562806713,52.748969477281705,71.64004275445699,3,74.395174325609,1.6,71.87586625619656,1.461277688536311,125.32,16.321501073538602,92.43466900712886,8.091771680255622,2.2,0.4,0.07,0.03,0.0,0.0,0.0,0.0
61.20957227224214,6.271295202334571,0.0,61.286675311699234,0.5,0.0,0.0,0.0,0.0,0.0,94.54309703916057,0.8,42.45529560580095,69.35917407956035,0.0,0.0,0.0,43.430247140102395,57.530670672029,0.0,67.05659229837076,0.0,0.0,0.0,0.0,53.51480485798903,0.2,43.17116640505323,0.0,79.46117182649748,55,0,21,8.471634112080695,51,36,17691208,114.44,58,65,29,44,80,19,51,30304,0,0,0.0,0,0.0,0,24,18.206680053493606,88.57792618098892,70.91049401281583,1,47.869069198979005,1.6,86.19247451326525,61.6121788340643,95.61,51.08801923753742,29.785095926840622,0.9235881993884698,2.2,2.2,0.01,0.21,0.0,0.0,0.0,0.0
